Customer ID,Customer_Segment,Order_Count,Customer_Type
16185.0,Lost / Hibernating,1,One-Time Customer
16186.0,VIP / Champions,15,Repeat Customer
16188.0,At Risk,1,One-Time Customer
16190.0,VIP / Champions,7,Repeat Customer
16191.0,VIP / Champions,11,Repeat Customer
16192.0,At Risk,1,One-Time Customer
16193.0,Potential Loyalists,1,One-Time Customer
16194.0,Potential Loyalists,1,One-Time Customer
16195.0,At Risk,1,One-Time Customer
16196.0,At Risk,1,One-Time Customer
16197.0,Loyal Customers,9,Repeat Customer
16198.0,Potential Loyalists,1,One-Time Customer
16199.0,Loyal Customers,7,Repeat Customer
16200.0,VIP / Champions,10,Repeat Customer
16201.0,At Risk,1,One-Time Customer
16202.0,Loyal Customers,8,Repeat Customer
16203.0,Loyal Customers,3,Repeat Customer
16204.0,Loyal Customers,2,Repeat Customer
16205.0,Loyal Customers,3,Repeat Customer
16206.0,VIP / Champions,9,Repeat Customer
16208.0,VIP / Champions,8,Repeat Customer
16209.0,Loyal Customers,4,Repeat Customer
16210.0,VIP / Champions,19,Repeat Customer
16211.0,Potential Loyalists,2,Repeat Customer
16212.0,Potential Loyalists,2,Repeat Customer
16214.0,Potential Loyalists,1,One-Time Customer
16218.0,VIP / Champions,7,Repeat Customer
16219.0,At Risk,1,One-Time Customer
16221.0,VIP / Champions,7,Repeat Customer
16222.0,At Risk,1,One-Time Customer
16223.0,Loyal Customers,2,Repeat Customer
16224.0,Potential Loyalists,1,One-Time Customer
16225.0,Loyal Customers,10,Repeat Customer
16226.0,Loyal Customers,2,Repeat Customer
16227.0,Potential Loyalists,2,Repeat Customer
16228.0,Loyal Customers,3,Repeat Customer
16229.0,Loyal Customers,4,Repeat Customer
16231.0,VIP / Champions,4,Repeat Customer
16232.0,Loyal Customers,3,Repeat Customer
16233.0,VIP / Champions,7,Repeat Customer
16234.0,Potential Loyalists,3,Repeat Customer
16235.0,VIP / Champions,4,Repeat Customer
16237.0,At Risk,1,One-Time Customer
16238.0,At Risk,1,One-Time Customer
16239.0,Loyal Customers,4,Repeat Customer
16241.0,VIP / Champions,4,Repeat Customer
16242.0,VIP / Champions,7,Repeat Customer
16244.0,Loyal Customers,1,One-Time Customer
16246.0,Potential Loyalists,2,Repeat Customer
16250.0,Loyal Customers,2,Repeat Customer
16251.0,At Risk,1,One-Time Customer
16252.0,Potential Loyalists,1,One-Time Customer
16253.0,Loyal Customers,5,Repeat Customer
16254.0,Loyal Customers,3,Repeat Customer
16255.0,VIP / Champions,8,Repeat Customer
16256.0,Potential Loyalists,2,Repeat Customer
16258.0,VIP / Champions,10,Repeat Customer
16259.0,Potential Loyalists,3,Repeat Customer
16261.0,Potential Loyalists,2,Repeat Customer
16262.0,Loyal Customers,1,One-Time Customer
16263.0,Potential Loyalists,1,One-Time Customer
16264.0,Potential Loyalists,2,Repeat Customer
16265.0,Loyal Customers,3,Repeat Customer
16266.0,Loyal Customers,7,Repeat Customer
16267.0,Lost / Hibernating,1,One-Time Customer
16269.0,Potential Loyalists,1,One-Time Customer
16271.0,Loyal Customers,5,Repeat Customer
16273.0,At Risk,2,Repeat Customer
16274.0,Potential Loyalists,1,One-Time Customer
16275.0,Potential Loyalists,2,Repeat Customer
16276.0,Potential Loyalists,2,Repeat Customer
16277.0,Lost / Hibernating,1,One-Time Customer
16278.0,Potential Loyalists,2,Repeat Customer
16279.0,VIP / Champions,6,Repeat Customer
16280.0,Lost / Hibernating,1,One-Time Customer
16281.0,Loyal Customers,2,Repeat Customer
16282.0,Potential Loyalists,2,Repeat Customer
16283.0,Loyal Customers,3,Repeat Customer
16284.0,Potential Loyalists,1,One-Time Customer
16285.0,Lost / Hibernating,1,One-Time Customer
16286.0,Potential Loyalists,2,Repeat Customer
16287.0,Loyal Customers,4,Repeat Customer
16288.0,At Risk,1,One-Time Customer
16289.0,At Risk,1,One-Time Customer
16290.0,Loyal Customers,4,Repeat Customer
16291.0,Lost / Hibernating,1,One-Time Customer
16292.0,Loyal Customers,4,Repeat Customer
16293.0,VIP / Champions,6,Repeat Customer
16294.0,At Risk,1,One-Time Customer
16296.0,Potential Loyalists,4,Repeat Customer
16298.0,Loyal Customers,4,Repeat Customer
16299.0,At Risk,1,One-Time Customer
16300.0,Loyal Customers,3,Repeat Customer
16301.0,Lost / Hibernating,1,One-Time Customer
16303.0,VIP / Champions,4,Repeat Customer
16304.0,At Risk,1,One-Time Customer
16306.0,Loyal Customers,2,Repeat Customer
16307.0,Loyal Customers,3,Repeat Customer
16308.0,Loyal Customers,3,Repeat Customer
16310.0,Potential Loyalists,2,Repeat Customer
16312.0,At Risk,1,One-Time Customer
16314.0,Loyal Customers,3,Repeat Customer
16315.0,At Risk,1,One-Time Customer
16316.0,VIP / Champions,5,Repeat Customer
16317.0,Potential Loyalists,2,Repeat Customer
16320.0,Loyal Customers,4,Repeat Customer
16321.0,At Risk,2,Repeat Customer
16323.0,Lost / Hibernating,1,One-Time Customer
16325.0,VIP / Champions,9,Repeat Customer
16326.0,VIP / Champions,10,Repeat Customer
16327.0,VIP / Champions,11,Repeat Customer
16328.0,At Risk,1,One-Time Customer
16329.0,Loyal Customers,4,Repeat Customer
16330.0,Potential Loyalists,4,Repeat Customer
16331.0,Loyal Customers,6,Repeat Customer
16332.0,Potential Loyalists,4,Repeat Customer
16334.0,At Risk,1,One-Time Customer
16335.0,Loyal Customers,7,Repeat Customer
16336.0,Loyal Customers,4,Repeat Customer
16340.0,Potential Loyalists,2,Repeat Customer
16341.0,Loyal Customers,3,Repeat Customer
16343.0,Potential Loyalists,1,One-Time Customer
16344.0,Potential Loyalists,3,Repeat Customer
16345.0,Potential Loyalists,1,One-Time Customer
16346.0,Potential Loyalists,1,One-Time Customer
16347.0,VIP / Champions,9,Repeat Customer
16348.0,Potential Loyalists,1,One-Time Customer
16350.0,VIP / Champions,5,Repeat Customer
16351.0,VIP / Champions,12,Repeat Customer
16353.0,VIP / Champions,16,Repeat Customer
16354.0,Loyal Customers,3,Repeat Customer
16355.0,Potential Loyalists,1,One-Time Customer
16356.0,Loyal Customers,3,Repeat Customer
16357.0,Potential Loyalists,1,One-Time Customer
16358.0,Potential Loyalists,1,One-Time Customer
16359.0,VIP / Champions,7,Repeat Customer
16362.0,At Risk,1,One-Time Customer
16365.0,VIP / Champions,7,Repeat Customer
16366.0,Potential Loyalists,3,Repeat Customer
16367.0,Potential Loyalists,1,One-Time Customer
16368.0,At Risk,1,One-Time Customer
16369.0,Loyal Customers,4,Repeat Customer
16371.0,At Risk,1,One-Time Customer
16372.0,Loyal Customers,3,Repeat Customer
16373.0,Potential Loyalists,2,Repeat Customer
16374.0,Loyal Customers,3,Repeat Customer
16375.0,At Risk,2,Repeat Customer
16377.0,At Risk,1,One-Time Customer
16381.0,Potential Loyalists,2,Repeat Customer
16382.0,Potential Loyalists,2,Repeat Customer
16383.0,VIP / Champions,5,Repeat Customer
16384.0,Potential Loyalists,2,Repeat Customer
16385.0,Loyal Customers,3,Repeat Customer
16386.0,Potential Loyalists,1,One-Time Customer
16387.0,Loyal Customers,4,Repeat Customer
16388.0,Lost / Hibernating,1,One-Time Customer
16390.0,Potential Loyalists,3,Repeat Customer
16391.0,Loyal Customers,4,Repeat Customer
16392.0,Potential Loyalists,2,Repeat Customer
16393.0,VIP / Champions,11,Repeat Customer
16395.0,VIP / Champions,9,Repeat Customer
16396.0,At Risk,1,One-Time Customer
16397.0,Lost / Hibernating,1,One-Time Customer
16399.0,Potential Loyalists,1,One-Time Customer
16400.0,VIP / Champions,8,Repeat Customer
16401.0,VIP / Champions,11,Repeat Customer
16402.0,Potential Loyalists,1,One-Time Customer
16406.0,Potential Loyalists,2,Repeat Customer
16407.0,Loyal Customers,4,Repeat Customer
16408.0,Lost / Hibernating,1,One-Time Customer
16409.0,VIP / Champions,7,Repeat Customer
16410.0,Lost / Hibernating,1,One-Time Customer
16411.0,Loyal Customers,3,Repeat Customer
16412.0,Loyal Customers,4,Repeat Customer
16413.0,Potential Loyalists,1,One-Time Customer
16414.0,Potential Loyalists,3,Repeat Customer
16415.0,At Risk,2,Repeat Customer
16416.0,VIP / Champions,6,Repeat Customer
16417.0,At Risk,1,One-Time Customer
16418.0,Potential Loyalists,2,Repeat Customer
16419.0,Potential Loyalists,2,Repeat Customer
16420.0,Potential Loyalists,1,One-Time Customer
16421.0,Loyal Customers,3,Repeat Customer
16422.0,VIP / Champions,59,Repeat Customer
16424.0,Potential Loyalists,1,One-Time Customer
16428.0,Loyal Customers,3,Repeat Customer
16430.0,Loyal Customers,6,Repeat Customer
16433.0,At Risk,1,One-Time Customer
16434.0,Loyal Customers,5,Repeat Customer
16435.0,Loyal Customers,3,Repeat Customer
16436.0,Potential Loyalists,3,Repeat Customer
16437.0,Potential Loyalists,2,Repeat Customer
16439.0,At Risk,1,One-Time Customer
16440.0,At Risk,1,One-Time Customer
16441.0,Loyal Customers,3,Repeat Customer
16442.0,At Risk,2,Repeat Customer
16443.0,At Risk,1,One-Time Customer
16444.0,VIP / Champions,13,Repeat Customer
16445.0,Loyal Customers,3,Repeat Customer
16447.0,At Risk,2,Repeat Customer
16448.0,At Risk,1,One-Time Customer
16450.0,Potential Loyalists,2,Repeat Customer
16451.0,Potential Loyalists,2,Repeat Customer
16452.0,At Risk,2,Repeat Customer
16453.0,Potential Loyalists,2,Repeat Customer
16454.0,At Risk,2,Repeat Customer
16455.0,VIP / Champions,6,Repeat Customer
16456.0,VIP / Champions,9,Repeat Customer
16458.0,VIP / Champions,12,Repeat Customer
16459.0,Lost / Hibernating,1,One-Time Customer
16461.0,Potential Loyalists,2,Repeat Customer
16465.0,Potential Loyalists,2,Repeat Customer
16466.0,VIP / Champions,8,Repeat Customer
16467.0,Loyal Customers,7,Repeat Customer
16468.0,Potential Loyalists,2,Repeat Customer
16469.0,At Risk,1,One-Time Customer
16470.0,VIP / Champions,7,Repeat Customer
16471.0,Loyal Customers,3,Repeat Customer
16472.0,Potential Loyalists,2,Repeat Customer
16473.0,Potential Loyalists,1,One-Time Customer
16476.0,Potential Loyalists,1,One-Time Customer
16477.0,VIP / Champions,5,Repeat Customer
16481.0,At Risk,1,One-Time Customer
16485.0,Loyal Customers,4,Repeat Customer
16486.0,At Risk,1,One-Time Customer
16487.0,At Risk,2,Repeat Customer
16489.0,Potential Loyalists,2,Repeat Customer
16490.0,At Risk,1,One-Time Customer
16491.0,Potential Loyalists,1,One-Time Customer
16492.0,At Risk,1,One-Time Customer
16493.0,Potential Loyalists,3,Repeat Customer
16496.0,Loyal Customers,3,Repeat Customer
16497.0,VIP / Champions,17,Repeat Customer
16499.0,VIP / Champions,6,Repeat Customer
16500.0,Loyal Customers,3,Repeat Customer
16501.0,Loyal Customers,1,One-Time Customer
16502.0,At Risk,2,Repeat Customer
16503.0,VIP / Champions,7,Repeat Customer
16507.0,Lost / Hibernating,1,One-Time Customer
16508.0,Lost / Hibernating,1,One-Time Customer
16510.0,VIP / Champions,6,Repeat Customer
16511.0,Loyal Customers,3,Repeat Customer
16515.0,VIP / Champions,5,Repeat Customer
16518.0,Potential Loyalists,2,Repeat Customer
16519.0,Loyal Customers,3,Repeat Customer
16520.0,VIP / Champions,4,Repeat Customer
16521.0,Loyal Customers,3,Repeat Customer
16522.0,Potential Loyalists,2,Repeat Customer
16523.0,VIP / Champions,7,Repeat Customer
16524.0,Potential Loyalists,2,Repeat Customer
16525.0,VIP / Champions,23,Repeat Customer
16526.0,At Risk,1,One-Time Customer
16527.0,Potential Loyalists,1,One-Time Customer
16529.0,Loyal Customers,3,Repeat Customer
16530.0,Lost / Hibernating,1,One-Time Customer
16531.0,Loyal Customers,4,Repeat Customer
16532.0,Loyal Customers,2,Repeat Customer
16534.0,At Risk,1,One-Time Customer
16535.0,Potential Loyalists,2,Repeat Customer
16537.0,Lost / Hibernating,1,One-Time Customer
16538.0,Potential Loyalists,3,Repeat Customer
16539.0,VIP / Champions,7,Repeat Customer
16540.0,At Risk,1,One-Time Customer
16541.0,At Risk,1,One-Time Customer
16542.0,At Risk,1,One-Time Customer
16543.0,At Risk,1,One-Time Customer
16544.0,Potential Loyalists,4,Repeat Customer
16545.0,Potential Loyalists,1,One-Time Customer
16546.0,VIP / Champions,4,Repeat Customer
16547.0,Lost / Hibernating,1,One-Time Customer
16548.0,Lost / Hibernating,1,One-Time Customer
16549.0,VIP / Champions,24,Repeat Customer
16550.0,VIP / Champions,14,Repeat Customer
16551.0,Loyal Customers,4,Repeat Customer
16552.0,Potential Loyalists,1,One-Time Customer
16553.0,VIP / Champions,21,Repeat Customer
16554.0,Loyal Customers,5,Repeat Customer
16555.0,Loyal Customers,4,Repeat Customer
16556.0,VIP / Champions,10,Repeat Customer
16558.0,VIP / Champions,19,Repeat Customer
16559.0,Potential Loyalists,1,One-Time Customer
16560.0,VIP / Champions,6,Repeat Customer
16562.0,At Risk,1,One-Time Customer
16563.0,VIP / Champions,5,Repeat Customer
16564.0,Lost / Hibernating,1,One-Time Customer
16565.0,Loyal Customers,3,Repeat Customer
16568.0,Loyal Customers,2,Repeat Customer
16569.0,Potential Loyalists,4,Repeat Customer
16570.0,VIP / Champions,10,Repeat Customer
16571.0,VIP / Champions,7,Repeat Customer
16574.0,Potential Loyalists,2,Repeat Customer
16576.0,Potential Loyalists,2,Repeat Customer
16577.0,At Risk,1,One-Time Customer
16578.0,Lost / Hibernating,1,One-Time Customer
16579.0,Potential Loyalists,1,One-Time Customer
16583.0,Loyal Customers,2,Repeat Customer
16584.0,Loyal Customers,3,Repeat Customer
16585.0,At Risk,2,Repeat Customer
16586.0,Potential Loyalists,2,Repeat Customer
16588.0,Loyal Customers,4,Repeat Customer
16589.0,At Risk,1,One-Time Customer
16590.0,Loyal Customers,2,Repeat Customer
16592.0,VIP / Champions,12,Repeat Customer
16593.0,Loyal Customers,5,Repeat Customer
16595.0,VIP / Champions,4,Repeat Customer
16596.0,Loyal Customers,3,Repeat Customer
16599.0,Potential Loyalists,1,One-Time Customer
16600.0,VIP / Champions,7,Repeat Customer
16601.0,Potential Loyalists,2,Repeat Customer
16602.0,Potential Loyalists,1,One-Time Customer
16604.0,At Risk,2,Repeat Customer
16605.0,Lost / Hibernating,1,One-Time Customer
16606.0,Potential Loyalists,2,Repeat Customer
16607.0,VIP / Champions,11,Repeat Customer
16608.0,Potential Loyalists,2,Repeat Customer
16611.0,Loyal Customers,5,Repeat Customer
16612.0,VIP / Champions,5,Repeat Customer
16614.0,Potential Loyalists,2,Repeat Customer
16615.0,At Risk,1,One-Time Customer
16619.0,Loyal Customers,3,Repeat Customer
16620.0,Loyal Customers,4,Repeat Customer
16622.0,Lost / Hibernating,1,One-Time Customer
16623.0,Loyal Customers,3,Repeat Customer
16625.0,Loyal Customers,4,Repeat Customer
16628.0,Potential Loyalists,2,Repeat Customer
16630.0,At Risk,1,One-Time Customer
16631.0,Loyal Customers,7,Repeat Customer
16632.0,Potential Loyalists,2,Repeat Customer
16634.0,VIP / Champions,5,Repeat Customer
16635.0,Potential Loyalists,1,One-Time Customer
16636.0,Loyal Customers,4,Repeat Customer
16638.0,VIP / Champions,6,Repeat Customer
16639.0,Potential Loyalists,1,One-Time Customer
16640.0,Potential Loyalists,1,One-Time Customer
16641.0,At Risk,1,One-Time Customer
16642.0,Potential Loyalists,1,One-Time Customer
16643.0,Potential Loyalists,1,One-Time Customer
16645.0,Lost / Hibernating,1,One-Time Customer
16646.0,Potential Loyalists,1,One-Time Customer
16647.0,Potential Loyalists,2,Repeat Customer
16648.0,Potential Loyalists,2,Repeat Customer
16649.0,At Risk,1,One-Time Customer
16650.0,Loyal Customers,6,Repeat Customer
16651.0,Lost / Hibernating,1,One-Time Customer
16652.0,VIP / Champions,9,Repeat Customer
16654.0,VIP / Champions,5,Repeat Customer
16655.0,VIP / Champions,7,Repeat Customer
16656.0,VIP / Champions,15,Repeat Customer
16658.0,VIP / Champions,6,Repeat Customer
16660.0,Loyal Customers,3,Repeat Customer
16661.0,Potential Loyalists,4,Repeat Customer
16662.0,Potential Loyalists,1,One-Time Customer
16663.0,Lost / Hibernating,1,One-Time Customer
16664.0,Lost / Hibernating,1,One-Time Customer
16666.0,Lost / Hibernating,1,One-Time Customer
16668.0,Loyal Customers,7,Repeat Customer
16670.0,VIP / Champions,9,Repeat Customer
16673.0,Lost / Hibernating,1,One-Time Customer
16675.0,Potential Loyalists,2,Repeat Customer
16676.0,Potential Loyalists,2,Repeat Customer
16677.0,Potential Loyalists,2,Repeat Customer
16679.0,Loyal Customers,3,Repeat Customer
16680.0,Potential Loyalists,2,Repeat Customer
16681.0,Lost / Hibernating,1,One-Time Customer
16683.0,At Risk,1,One-Time Customer
16684.0,VIP / Champions,27,Repeat Customer
16686.0,VIP / Champions,9,Repeat Customer
16687.0,Potential Loyalists,1,One-Time Customer
16690.0,Potential Loyalists,2,Repeat Customer
16691.0,Potential Loyalists,2,Repeat Customer
16692.0,Potential Loyalists,2,Repeat Customer
16693.0,Loyal Customers,3,Repeat Customer
16694.0,Lost / Hibernating,1,One-Time Customer
16695.0,At Risk,2,Repeat Customer
16699.0,VIP / Champions,7,Repeat Customer
16700.0,VIP / Champions,13,Repeat Customer
16701.0,VIP / Champions,13,Repeat Customer
16702.0,Loyal Customers,4,Repeat Customer
16704.0,Potential Loyalists,2,Repeat Customer
16705.0,VIP / Champions,22,Repeat Customer
16707.0,Loyal Customers,4,Repeat Customer
16709.0,VIP / Champions,9,Repeat Customer
16710.0,VIP / Champions,13,Repeat Customer
16711.0,VIP / Champions,4,Repeat Customer
16712.0,Potential Loyalists,2,Repeat Customer
16713.0,VIP / Champions,18,Repeat Customer
16714.0,At Risk,1,One-Time Customer
16715.0,At Risk,1,One-Time Customer
16716.0,Potential Loyalists,1,One-Time Customer
16717.0,VIP / Champions,9,Repeat Customer
16718.0,VIP / Champions,5,Repeat Customer
16719.0,VIP / Champions,8,Repeat Customer
16720.0,Loyal Customers,2,Repeat Customer
16722.0,VIP / Champions,11,Repeat Customer
16723.0,Potential Loyalists,2,Repeat Customer
16724.0,At Risk,1,One-Time Customer
16725.0,VIP / Champions,8,Repeat Customer
16726.0,Loyal Customers,2,Repeat Customer
16727.0,Loyal Customers,3,Repeat Customer
16731.0,Lost / Hibernating,1,One-Time Customer
16732.0,Loyal Customers,3,Repeat Customer
16733.0,At Risk,1,One-Time Customer
16735.0,VIP / Champions,9,Repeat Customer
16736.0,Loyal Customers,5,Repeat Customer
16737.0,At Risk,1,One-Time Customer
16739.0,At Risk,1,One-Time Customer
16740.0,Potential Loyalists,1,One-Time Customer
16741.0,Lost / Hibernating,1,One-Time Customer
16742.0,Loyal Customers,13,Repeat Customer
16743.0,Loyal Customers,7,Repeat Customer
16746.0,VIP / Champions,24,Repeat Customer
16748.0,VIP / Champions,9,Repeat Customer
16749.0,Potential Loyalists,2,Repeat Customer
16752.0,Potential Loyalists,1,One-Time Customer
16754.0,VIP / Champions,29,Repeat Customer
16755.0,Loyal Customers,4,Repeat Customer
16756.0,Loyal Customers,6,Repeat Customer
16757.0,At Risk,1,One-Time Customer
16760.0,At Risk,1,One-Time Customer
16763.0,At Risk,1,One-Time Customer
16765.0,Potential Loyalists,1,One-Time Customer
16767.0,Loyal Customers,4,Repeat Customer
16768.0,VIP / Champions,6,Repeat Customer
16769.0,Potential Loyalists,3,Repeat Customer
16770.0,VIP / Champions,5,Repeat Customer
16771.0,Loyal Customers,5,Repeat Customer
16772.0,Loyal Customers,3,Repeat Customer
16773.0,At Risk,2,Repeat Customer
16774.0,Loyal Customers,4,Repeat Customer
16775.0,VIP / Champions,6,Repeat Customer
16776.0,At Risk,1,One-Time Customer
16777.0,Loyal Customers,3,Repeat Customer
16779.0,VIP / Champions,32,Repeat Customer
16780.0,At Risk,1,One-Time Customer
16781.0,Loyal Customers,2,Repeat Customer
16782.0,VIP / Champions,26,Repeat Customer
16783.0,At Risk,1,One-Time Customer
16784.0,Loyal Customers,4,Repeat Customer
16785.0,Potential Loyalists,1,One-Time Customer
16786.0,Potential Loyalists,1,One-Time Customer
16787.0,Loyal Customers,4,Repeat Customer
16788.0,Loyal Customers,3,Repeat Customer
16791.0,VIP / Champions,8,Repeat Customer
16792.0,Loyal Customers,3,Repeat Customer
16794.0,Loyal Customers,5,Repeat Customer
16795.0,VIP / Champions,3,Repeat Customer
