Invoice,Order_Revenue,Items,Customer
514295,312.85,154,17651.0
514296,47.25,27,13650.0
514297,313.34,246,15179.0
514298,95.45,7,13302.0
514299,150.12,35,14590.0
514300,109.73,67,15851.0
514302,184.24,69,14527.0
514304,190.5,30,12823.0
514305,827.6,248,17675.0
514306,404.31,77,16926.0
514307,4.95,1,
514308,450.2,112,14952.0
514310,222.39999999999998,145,12765.0
514311,461.95,250,14755.0
514312,375.3,152,12662.0
514313,429.41,183,14709.0
514314,146.57999999999998,135,14139.0
514316,322.8,128,16654.0
514317,116.28,64,16809.0
514318,219.42,223,16743.0
514319,374.75,143,12576.0
514321,223.79,169,15013.0
514322,379.2,240,14135.0
514323,164.7,34,13659.0
514324,144.29,76,16011.0
514325,79.95,1,15361.0
514328,254.69,152,17913.0
514329,81.2,4,13503.0
514330,831.1,656,14849.0
514331,332.5,62,14051.0
514333,39.8,4,14849.0
514334,210.45000000000002,59,13292.0
514335,284.28000000000003,220,13439.0
514336,263.76,282,17187.0
514337,102.7,74,16359.0
514338,1299.66,262,
514339,346.86,270,15062.0
514342,336.6,196,13408.0
514343,81.05,225,17227.0
514344,352.06,206,14540.0
514345,135.42000000000002,76,13963.0
514346,513.18,298,14134.0
514347,155.73,140,13557.0
514348,300.84000000000003,234,18217.0
514349,93.8,52,18061.0
514350,310.42,237,13317.0
514351,283.05,125,17080.0
514352,15.23,5,17848.0
514355,1683.5,726,17589.0
514356,313.28,276,17635.0
514357,29.95,1,
514358,282.74,354,15625.0
514359,104.65,24,16907.0
514360,301.65999999999997,240,13004.0
514362,1305.32,714,14154.0
514364,104.35,48,17851.0
514365,189.51000000000002,33,13468.0
514366,189.67000000000002,79,13969.0
514367,267.54,285,15015.0
514369,2464.63,814,12477.0
514370,101.8,80,14693.0
514371,245.73,362,12422.0
514372,1.65,1,
514373,325.6,222,18065.0
514374,340.84000000000003,269,13394.0
514375,292.18,158,16701.0
514376,288.0,202,18230.0
514377,308.09000000000003,129,17734.0
514378,102.0,8,15885.0
514379,521.53,231,15218.0
514380,99.53999999999999,102,
514383,123.45,19,17236.0
514386,29.849999999999998,3,18053.0
514387,2216.39,1470,12633.0
514389,788.4,72,17949.0
514391,527.04,424,12921.0
514393,11.7,6,16571.0
514394,39.0,20,12921.0
514395,348.1,170,15498.0
514396,242.46,130,14699.0
514397,176.04,212,16779.0
514461,261.94,117,17841.0
514462,189.66,182,14963.0
514463,1077.13,337,17428.0
514464,15.0,12,17428.0
514465,556.84,200,13113.0
514466,254.9,228,14606.0
514467,411.83,261,15034.0
514468,213.85,193,16401.0
514469,6.35,1,12748.0
514470,306.63,187,17644.0
514471,177.0,83,12748.0
514479,157.17,107,13246.0
514480,700.67,401,16409.0
514481,438.51,261,14210.0
514483,846.22,370,17850.0
514484,36.0,2,12422.0
514486,40.0,1,12422.0
514487,108.55,26,18002.0
514488,11.9,6,17988.0
514490,101.88,12,12409.0
514491,2.75,5,17988.0
514492,533.74,274,17850.0
514493,648.78,316,17850.0
514494,13.85,7,
514495,136.0,16,14366.0
514496,108.75,161,17021.0
514497,174.18,71,16782.0
514498,310.83,218,16782.0
514499,270.59000000000003,148,14896.0
514500,104.86,14,13542.0
514502,531.65,199,12843.0
514503,321.23,124,15443.0
514504,39.0,7,13782.0
514505,236.62,128,17201.0
514506,148.62,53,13125.0
514507,642.41,368,14415.0
514508,854.88,411,13093.0
514509,3439.02,1722,15369.0
514510,270.0,84,14647.0
514511,409.46,337,16032.0
514512,132.63,55,14247.0
514513,347.7,38,13029.0
514514,351.39,179,15976.0
514515,724.56,708,14828.0
514516,293.11,133,17406.0
514517,664.8,144,13089.0
514518,423.24,230,17850.0
514519,270.12,194,17850.0
514520,568.11,281,17850.0
514521,1172.6399999999999,256,13694.0
514523,288.02,168,17850.0
514524,561.2,294,14655.0
514525,990.0,600,13629.0
514527,50.400000000000006,17,17960.0
514529,534.72,506,12681.0
514530,631.38,304,17850.0
514531,587.24,294,17850.0
514532,1570.3,345,
514533,276.25,55,16974.0
514534,395.12,206,17850.0
514537,310.40000000000003,56,15291.0
514540,414.19,223,17850.0
514542,450.0,300,18179.0
514544,200.62,118,17238.0
514545,574.12,286,17850.0
514551,141.25,101,17376.0
514552,182.0,122,16161.0
514553,186.18,96,14710.0
514554,148.32,54,15885.0
514555,407.22,216,17850.0
514556,565.0,290,17850.0
514558,289.58,168,17850.0
514559,469.81,242,17850.0
514563,844.53,329,15039.0
514564,19.5,10,
514565,293.0,182,17850.0
514566,12.75,1,
514567,280.16,156,15627.0
514573,14.25,4,17961.0
514583,466.20000000000005,252,17949.0
514597,181.94,82,13041.0
514599,18.3,10,12755.0
514600,553.78,280,17850.0
514601,378.18,196,17850.0
514613,329.3,174,18172.0
514630,182.63,94,16458.0
514639,622.0,384,14680.0
514643,1113.7,524,12469.0
514660,716.48,334,15678.0
514661,536.17,203,14701.0
514662,0.85,1,14701.0
514663,223.28,119,
514664,409.0,169,17774.0
514665,460.64,160,16110.0
514666,140.7,181,16493.0
514667,103.75999999999999,12,15969.0
514668,141.29999999999998,40,17867.0
514669,23.4,12,17080.0
514670,78.0,8,15611.0
514671,366.75,181,16177.0
514672,369.09000000000003,265,17464.0
514673,306.75,119,17491.0
514675,210.59,177,13069.0
514676,105.25,79,14606.0
514677,498.96000000000004,280,12953.0
514678,20.16,48,15768.0
514679,1892.87,727,16705.0
514680,95.53,52,16444.0
514681,71.15,11,16158.0
514682,579.35,202,12693.0
514685,555.94,294,15076.0
514686,95.46000000000001,30,17742.0
514688,139.06,202,16668.0
514690,187.67000000000002,86,17068.0
514691,271.25,109,17469.0
514692,145.5,51,12500.0
514693,194.76999999999998,123,17287.0
514694,118.35000000000001,53,17757.0
514695,639.9,270,13798.0
514696,13.919999999999998,48,14900.0
514697,359.47999999999996,396,18258.0
514698,0.0,35,
514699,0.0,6,
514700,0.0,5,
514702,0.0,6,
514703,90.0,72,17307.0
514704,0.0,23,
514705,213.01999999999998,110,16558.0
514706,0.0,1,
514707,0.0,1,
514708,0.0,1,
514709,0.0,3,
514710,0.0,1,
514711,0.0,2,
514712,0.0,1,
514714,611.7,490,14918.0
514715,210.9,88,17218.0
514716,501.33,313,15253.0
514719,309.36,504,13450.0
514720,524.3,149,14911.0
514721,1547.01,811,15311.0
514722,475.15,225,17589.0
514723,267.65000000000003,126,14818.0
514724,302.93,155,16503.0
514725,153.95,89,16497.0
514726,172.54999999999998,49,14898.0
514727,426.0,192,17679.0
514728,2162.18,450,
514729,3274.4,2064,15061.0
514730,107.63999999999999,234,14609.0
514731,545.9,326,15061.0
514732,283.61,283,15061.0
514734,478.15999999999997,240,14679.0
514736,492.62,275,16746.0
514744,342.44,148,14228.0
514759,422.1,338,16570.0
514774,423.90000000000003,232,14911.0
514785,147.0,60,13082.0
514797,892.5,538,16422.0
514800,194.8,54,15650.0
514801,227.4,140,16576.0
514802,127.76,58,13963.0
514803,119.69999999999999,6,17901.0
514805,30.0,8,17901.0
514806,146.42,106,16393.0
514807,160.25,39,12835.0
514808,591.6600000000001,164,12403.0
514809,816.6,292,12678.0
514810,294.88,48,12431.0
514811,293.61,249,15738.0
514812,210.9,108,17377.0
514813,17.85,3,17377.0
514814,219.9,92,12402.0
514823,829.25,234,12730.0
514824,308.96000000000004,142,17651.0
514825,278.25,171,16153.0
514826,126.05,65,14452.0
514827,315.81,145,15841.0
514828,545.96,290,15245.0
514829,306.7,202,14745.0
514830,303.8,84,12825.0
514831,17.0,4,14745.0
514834,439.32,792,15061.0
514835,1402.93,343,
514836,201.4,170,14186.0
514837,12.7,20,
514838,135.46,54,14239.0
514839,499.90000000000003,130,16126.0
514840,53.1,18,14876.0
514841,832.9,279,12749.0
514842,218.36,104,13491.0
514843,313.63,187,17730.0
514844,395.62,278,15125.0
514845,247.5,150,18171.0
514847,4.95,1,
514849,58.5,54,17707.0
514850,750.76,559,17145.0
514851,252.8,104,17145.0
514852,348.56,202,16229.0
514856,112.46,136,13909.0
514857,107.8,4,15879.0
514858,81.36,24,14279.0
514859,367.2,144,13798.0
514860,138.24,192,13199.0
514861,362.2,184,13327.0
514862,211.20000000000002,266,16859.0
514863,17.700000000000003,6,16859.0
514864,410.56,307,12632.0
514865,430.58,266,15137.0
514866,1230.2,702,14016.0
514867,554.8,263,12583.0
514869,1.25,1,14748.0
514870,1125.0,300,16029.0
514871,529.0,220,16029.0
514872,427.38,305,16186.0
514874,175.2,16,14154.0
514875,211.2,128,17381.0
514876,2869.52,1864,17511.0
514877,427.0,228,13798.0
514911,302.86,31,
514912,377.59,68,
514913,283.43,34,
514914,263.53999999999996,54,
514916,231.26,26,
514918,147.79,24,
514921,371.69,59,
514923,222.77,41,
514926,329.84999999999997,51,
514928,357.89,43,
514931,506.46,43,
514935,259.3,25,
514936,334.71,29,
514938,313.41,248,16700.0
514940,117.42,29,16883.0
514941,0.0,1,
514943,138.35,102,14715.0
514945,0.0,2,
514946,0.0,11,
514949,496.45,317,12759.0
514950,1227.65,238,
514951,162.24,96,16443.0
514954,61.84,16,15504.0
514962,1554.45,1006,14156.0
514964,478.01,176,15044.0
514966,164.82,62,14770.0
514967,146.1,38,17110.0
514969,398.21000000000004,275,17611.0
514970,518.78,140,15133.0
514971,495.36,240,16209.0
514972,1169.02,708,16873.0
514973,456.94,254,17213.0
514974,209.9,76,14467.0
514975,102.0,8,14199.0
514976,173.7,62,16197.0
514978,362.74,320,14101.0
514979,771.65,183,14911.0
514981,27.900000000000002,6,14530.0
514982,100.30000000000001,18,16934.0
514983,31.85,5,17129.0
514984,210.57,79,17841.0
514985,113.24,62,15494.0
514988,5.72,5,
514989,244.85,305,17706.0
514990,23.6,8,17706.0
514993,611.67,250,13593.0
514994,0.0,64,
514995,0.0,2,
514996,243.35999999999999,144,16422.0
514998,192.88,82,13534.0
514999,278.57,162,16607.0
515003,306.58000000000004,82,16649.0
515004,266.47,145,13288.0
515005,285.31,115,13901.0
515006,529.5699999999999,247,13093.0
515007,85.0,100,
515008,113.64999999999999,69,15056.0
515009,629.8,182,14175.0
515010,341.40000000000003,90,14498.0
515012,1745.41,1062,15581.0
515013,1991.06,411,
515015,334.53,315,16954.0
515016,273.96,151,13677.0
515017,136.5,59,13969.0
515018,607.62,292,14639.0
515019,243.60000000000002,52,12712.0
515020,333.47,530,12399.0
515021,164.70000000000002,190,18276.0
515022,92.75999999999999,72,13117.0
515023,300.65,29,16133.0
515024,511.38,119,12975.0
515025,304.97,213,15127.0
515026,303.35,55,17623.0
515027,330.53,235,17519.0
515028,300.56,112,13102.0
515029,467.13,374,13201.0
515030,160.8,48,16119.0
515036,156.3,267,17368.0
515063,0.0,26,
515066,0.0,170,
515073,0.0,176,
515088,66.8,42,17988.0
515091,110.3,54,16544.0
515093,326.3,192,16057.0
515094,543.48,252,17389.0
515096,300.45,83,16539.0
515097,132.55,157,14882.0
515098,76.75,35,13835.0
515099,239.1,126,13468.0
515100,89.5,17,14527.0
515102,116.2,29,
515104,123.54,16,
515107,309.46000000000004,184,14621.0
515108,9.95,7,
515109,87.99000000000001,47,16918.0
515110,328.2,222,13408.0
515111,204.24,26,16266.0
515112,29.700000000000003,6,13408.0
515113,71.0,76,16266.0
515114,655.41,113,13668.0
515115,415.48,170,16383.0
515116,444.03000000000003,291,13001.0
515117,508.02000000000004,156,15513.0
515118,288.1,72,12782.0
515119,279.18,243,15518.0
515121,259.75,117,15005.0
515122,322.09999999999997,128,12863.0
515123,715.02,792,12592.0
515124,147.18,68,16008.0
515126,637.4,482,16650.0
515127,622.5400000000001,310,14695.0
515128,715.02,1,12592.0
515141,134.9,72,14692.0
515146,715.02,792,12592.0
515148,14.899999999999999,2,
515149,716.08,460,12963.0
515150,231.33999999999997,630,18279.0
515152,104.1,14,15681.0
515154,306.3,138,13078.0
515156,313.25,84,16466.0
515157,129.2,109,13571.0
515159,0.0,4,
515161,345.1,206,12841.0
515162,0.0,75,
515165,897.97,523,13564.0
515166,107.17,96,17920.0
515167,16.75,9,13564.0
515168,9.9,2,13564.0
515173,16.35,5,
515174,516.41,241,15101.0
515175,306.22,130,13777.0
515176,99.9,30,13399.0
515177,220.16,92,13997.0
515178,12.75,1,13997.0
515179,494.49,402,16032.0
515180,376.6,143,16713.0
515181,210.08,106,17231.0
515182,360.56,197,14702.0
515183,146.32999999999998,170,16549.0
515184,329.8,240,12839.0
515185,252.72,248,15141.0
515187,17995.88,7172,14156.0
515189,10.2,2,
515192,1895.3799999999999,1024,18225.0
515193,0.0,10,
515253,679.3000000000001,417,18260.0
515254,2243.06,598,
515255,226.01999999999998,198,17228.0
515257,234.55,75,17241.0
515259,520.52,240,13576.0
515260,2.5,2,12748.0
515261,253.19,109,16814.0
515265,205.74,54,14911.0
515277,319.32,44,13113.0
515278,109.50999999999999,70,18036.0
515279,354.6,132,17492.0
515280,702.9,872,12621.0
515281,2970.7500000000005,85,13734.0
515282,0.0,67,
515285,2.95,1,
515286,350.0,416,15129.0
515287,1580.59,445,
515288,362.93,223,17865.0
515290,248.18,170,13485.0
515293,0.0,10,
515294,0.0,10,
515295,14.850000000000001,3,14580.0
515296,3025.4500000000003,123,13734.0
515298,0.0,3,
515301,515.12,118,14031.0
515303,99.58000000000001,22,15283.0
515304,17.599999999999998,2,
515305,1197.15,686,14911.0
515310,542.7,281,15856.0
515311,0.0,87,
515312,205.0,58,17243.0
515313,160.92000000000002,68,15164.0
515314,292.54,226,16889.0
515315,204.00000000000003,600,12891.0
515316,231.54,169,16693.0
515317,116.85,90,17790.0
515318,66.0,24,16199.0
515319,277.6,97,17085.0
515320,181.58,78,15965.0
515321,102.0,24,13145.0
515322,49.95,4,15965.0
515323,559.88,136,16985.0
515324,73.19,27,13595.0
515326,323.0,360,15555.0
515327,155.98,67,13230.0
515328,157.97,155,14805.0
515329,972.24,498,17802.0
515330,229.64000000000001,122,16049.0
515331,23.6,8,13047.0
515332,599.98,132,13047.0
515333,151.17,63,14516.0
515334,1598.75,2213,15523.0
515335,223.58,99,14606.0
515336,134.13,127,17289.0
515337,142.38,66,15796.0
515338,375.76,200,15544.0
515339,124.23,67,
515340,51.49,28,
515341,825.0,500,16182.0
515342,559.2,16,12980.0
515343,89.04,18,17847.0
515344,384.14,216,14911.0
515345,191.73,123,14672.0
515346,10.0,1,14608.0
515347,664.58,350,12472.0
515348,1583.82,1072,13802.0
515349,590.0,2,15513.0
515350,584.4499999999999,287,13895.0
515351,180.48000000000002,16,15101.0
515352,211.0,60,17314.0
515353,1792.09,412,
515354,243.35999999999999,144,15369.0
515355,121.67999999999999,72,15369.0
515358,13.200000000000001,24,16650.0
515367,53.400000000000006,52,16650.0
515386,161.13,53,13779.0
515403,295.0,1,
515404,555.02,173,17838.0
515405,196.84999999999997,35,14608.0
515406,431.21,286,14159.0
515409,426.26,554,16701.0
515411,360.9,178,14667.0
515412,270.92,114,18238.0
515415,77.97000000000001,73,18135.0
515416,326.3,140,16168.0
515417,655.25,138,14911.0
515418,196.23,94,17841.0
515419,139.8,4,17841.0
515420,938.9399999999999,1011,17365.0
515421,202.1,88,17241.0
515423,642.8100000000001,225,17143.0
515424,78.55,13,16883.0
515425,355.1,186,17651.0
515426,80.15,58,17651.0
515427,358.8,180,13044.0
515428,21.0,50,12891.0
515431,311.98,418,14248.0
515437,155.15,81,17068.0
515439,1539.11,447,
515455,1135.88,775,15673.0
515457,105.0,50,15369.0
515458,599.55,345,17677.0
515465,273.15,201,14882.0
515466,35.400000000000006,12,14882.0
515469,201.6,192,14882.0
515470,157.27,43,17969.0
515471,122.76,49,17757.0
515473,0.0,23,
515474,223.06,89,17950.0
515475,1189.94,638,16320.0
515476,633.02,547,
515477,200.70000000000002,26,16915.0
515479,1307.75,283,
515480,1111.14,529,17340.0
515481,256.6,155,16271.0
515484,304.98,249,17994.0
515485,362.88,504,17949.0
515486,495.0,300,16029.0
515487,990.0,200,16029.0
515502,1275.0,500,16013.0
515503,131.39999999999998,12,14543.0
515504,114.5,150,16013.0
515506,510.14,246,15039.0
515507,29.5,10,15039.0
515508,320.95,67,14870.0
515509,66.6,12,14870.0
515510,507.74,671,15563.0
515511,110.95,29,14590.0
515530,838.9,437,14680.0
515533,244.58,146,15719.0
515541,110.44,24,14069.0
515568,105.5,30,16234.0
515569,412.4,199,14461.0
515571,132.29,102,17854.0
515572,0.95,1,17854.0
515575,134.95,49,17931.0
515578,126.35,24,16926.0
515588,846.77,476,14156.0
515589,25.0,20,
515590,178.48000000000002,72,16469.0
515591,261.76,193,13428.0
515592,639.08,158,12664.0
515593,412.17,300,16435.0
515594,15.0,12,13428.0
515595,1113.56,842,13089.0
515597,270.69000000000005,159,17408.0
515598,642.14,210,14895.0
515599,209.02,102,17773.0
515600,49.7,10,14895.0
515601,29.700000000000003,6,14895.0
515602,295.0,1,14895.0
515603,291.45000000000005,159,17873.0
515604,157.14,138,17873.0
515605,168.0,114,14878.0
515606,343.59999999999997,144,17675.0
515607,197.33,83,14512.0
515608,4.25,1,
515609,1578.93,359,
515610,491.4,124,13209.0
515611,43.68,14,
515612,13.45,11,14610.0
515614,317.5,50,12823.0
515616,356.4,136,18172.0
515617,35.400000000000006,12,18172.0
515619,459.03,180,14911.0
515621,1723.18,1862,14258.0
515622,81.36,24,14258.0
515624,1189.94,638,16320.0
515625,328.22,130,13267.0
515626,19.799999999999997,12,13267.0
515627,346.3,258,17096.0
515628,54.269999999999996,27,
515629,314.01,158,16550.0
515635,343.61,145,17714.0
515663,309.08000000000004,132,16525.0
515674,357.2,186,13013.0
515677,319.14,92,14025.0
515681,43.2,8,15527.0
515682,247.15,147,15527.0
515684,313.02,185,13050.0
515685,255.82999999999998,225,16499.0
515687,151.9,49,14896.0
515688,355.63,179,
515690,1184.66,566,
515697,415.61,413,14653.0
515702,22.45,15,18217.0
515703,172.17000000000002,70,14656.0
515704,395.53000000000003,222,14640.0
515705,236.52,118,16327.0
515706,433.12,280,15061.0
515707,270.9,102,16168.0
515708,44.550000000000004,9,16168.0
515723,79.9,19,14527.0
515724,92.2,34,18123.0
515733,190.45000000000002,113,17034.0
515742,1706.23,971,15332.0
515743,245.76,184,13824.0
515744,3.75,1,
515745,311.88,215,13971.0
515749,151.95,109,17235.0
515757,0.0,500,
515758,1930.8,1524,13461.0
515759,1495.51,261,
515760,405.62,264,13012.0
515761,241.59,142,17377.0
515762,15.0,1,14606.0
515763,250.94,130,14606.0
515764,742.86,194,14285.0
515765,176.4,63,15311.0
515766,111.02,32,15272.0
515768,222.28,102,18096.0
515769,636.0,600,16422.0
515770,314.55,127,16103.0
515771,80.17,19,13610.0
515773,321.05,129,16161.0
515774,55.65,7,14543.0
515775,6.8999999999999995,4,
515776,300.97,119,17739.0
515780,64.45,21,
515781,227.65,85,13059.0
515782,10.95,1,16172.0
515783,280.5,102,12989.0
515792,27.9,14,
515795,1188.88,888,14844.0
515801,334.56,221,17965.0
515804,2.55,1,
515809,1161.47,255,
515810,0.0,480,
515811,407.68,141,15259.0
515812,39.8,4,15259.0
515813,520.7,274,13715.0
515814,1220.32,1398,17145.0
515815,79.48,16,14007.0
515816,160.07999999999998,100,15224.0
515817,660.0,240,13559.0
515819,0.0,4,
515825,432.0,64,13694.0
515826,432.0,384,13694.0
515827,557.65,70,16054.0
515828,124.46000000000001,150,15910.0
515830,311.37,390,15530.0
515831,17.349999999999998,19,
515832,13.100000000000001,4,12748.0
515842,145.55,75,16883.0
515845,15.0,1,14606.0
515855,15.0,1,17448.0
515861,354.2,74,13999.0
515879,353.74,370,16779.0
515880,737.03,528,14107.0
515881,370.0,176,14755.0
515883,17.0,50,12891.0
515884,517.77,277,16435.0
515885,167.62,270,17559.0
515887,572.35,506,14817.0
515888,752.84,440,16279.0
515896,236.55,93,13497.0
515897,312.13,149,14421.0
515898,125.87,43,17726.0
515899,197.95000000000002,93,15827.0
515902,307.1,156,13649.0
515903,9.9,2,15827.0
515904,92.25,16,12789.0
515905,93.49,84,17783.0
515906,113.55,71,12748.0
515907,553.09,376,13564.0
515908,264.26,90,13772.0
515909,794.22,330,14156.0
515910,1562.8,2628,14298.0
515911,108.89999999999999,66,14298.0
515912,561.69,283,15249.0
515913,49.5,30,14298.0
515914,279.25,230,13255.0
515915,104.4,49,12788.0
515916,345.93,215,15542.0
515917,542.03,83,17897.0
515922,261.48,79,14667.0
515923,369.78,350,13450.0
515924,104.25000000000001,15,14543.0
515926,29.849999999999998,3,14543.0
515927,443.3,232,14420.0
515928,231.45000000000002,68,12523.0
515929,150.5,306,14084.0
515930,2284.92,636,18102.0
515931,717.95,411,14961.0
515932,3761.6400000000003,3888,18102.0
515933,486.72,624,18102.0
515934,128.31,44,16251.0
515935,208.9,93,14060.0
515936,2284.92,636,18102.0
515937,128.54,96,17968.0
515938,443.39,205,18223.0
515939,657.71,127,
515940,1636.8000000000002,1384,18102.0
515941,96.56,132,17757.0
515943,20.4,24,17757.0
515944,22863.36,4992,18102.0
515945,398.53999999999996,260,12682.0
515946,64.7,12,14180.0
515947,272.09000000000003,221,18226.0
515948,509.0,286,12490.0
515949,170.15,77,16161.0
515951,241.71,489,17861.0
515952,73.13,31,16435.0
515953,100.0,39,18021.0
515954,183.42,157,15908.0
515955,346.7,204,14514.0
515956,666.6,410,13291.0
515957,165.6,64,17921.0
515958,360.65,115,13230.0
515969,1.65,1,14621.0
515971,894.96,264,14156.0
